date,store_id,sku_id,promo_type,discount_rate
2026-02-11,STORE02,SKU093,discount,0.1
2026-02-11,STORE03,SKU003,2+1,0.33
2026-02-11,STORE03,SKU026,2+1,0.33
2026-02-11,STORE03,SKU051,discount,0.15
2026-02-11,STORE03,SKU065,2+1,0.33
2026-02-11,STORE03,SKU087,discount,0.3
2026-02-11,STORE03,SKU093,1+1,0.5
2026-02-11,STORE03,SKU094,2+1,0.33
2026-02-11,STORE04,SKU011,2+1,0.33
2026-02-11,STORE04,SKU025,discount,0.1
2026-02-11,STORE04,SKU038,1+1,0.5
2026-02-11,STORE04,SKU083,2+1,0.33
2026-02-11,STORE04,SKU089,2+1,0.33
2026-02-11,STORE05,SKU007,1+1,0.5
2026-02-11,STORE05,SKU024,2+1,0.33
2026-02-11,STORE05,SKU027,2+1,0.33
2026-02-11,STORE05,SKU032,discount,0.1
2026-02-11,STORE05,SKU043,1+1,0.5
2026-02-11,STORE05,SKU062,discount,0.15
2026-02-11,STORE05,SKU076,2+1,0.33
2026-02-12,STORE01,SKU009,2+1,0.33
2026-02-12,STORE01,SKU066,1+1,0.5
2026-02-12,STORE01,SKU091,1+1,0.5
2026-02-12,STORE02,SKU059,discount,0.3
2026-02-12,STORE02,SKU083,2+1,0.33
2026-02-12,STORE02,SKU085,1+1,0.5
2026-02-12,STORE02,SKU089,1+1,0.5
2026-02-12,STORE03,SKU018,discount,0.1
2026-02-12,STORE03,SKU031,2+1,0.33
2026-02-12,STORE03,SKU040,2+1,0.33
2026-02-12,STORE03,SKU058,discount,0.15
2026-02-12,STORE04,SKU070,1+1,0.5
2026-02-12,STORE04,SKU097,discount,0.3
2026-02-12,STORE05,SKU037,1+1,0.5
2026-02-12,STORE05,SKU055,1+1,0.5
2026-02-12,STORE05,SKU062,discount,0.1
2026-02-12,STORE05,SKU065,1+1,0.5
2026-02-12,STORE05,SKU071,1+1,0.5
2026-02-12,STORE05,SKU082,1+1,0.5
2026-02-12,STORE05,SKU095,1+1,0.5
2026-02-13,STORE01,SKU013,2+1,0.33
2026-02-13,STORE01,SKU028,1+1,0.5
2026-02-13,STORE01,SKU067,1+1,0.5
2026-02-13,STORE01,SKU080,discount,0.1
2026-02-13,STORE01,SKU097,1+1,0.5
2026-02-13,STORE02,SKU052,1+1,0.5
2026-02-13,STORE02,SKU084,1+1,0.5
2026-02-13,STORE02,SKU096,2+1,0.33
2026-02-13,STORE03,SKU052,1+1,0.5
2026-02-13,STORE03,SKU084,discount,0.1
2026-02-13,STORE03,SKU091,1+1,0.5
2026-02-13,STORE03,SKU098,2+1,0.33
2026-02-13,STORE04,SKU038,2+1,0.33
2026-02-13,STORE04,SKU056,2+1,0.33
2026-02-13,STORE04,SKU098,discount,0.3
2026-02-13,STORE05,SKU051,discount,0.15
2026-02-13,STORE05,SKU055,2+1,0.33
2026-02-13,STORE05,SKU062,discount,0.15
2026-02-13,STORE05,SKU066,1+1,0.5
2026-02-13,STORE05,SKU067,2+1,0.33
2026-02-13,STORE05,SKU084,2+1,0.33
2026-02-14,STORE01,SKU001,discount,0.2
2026-02-14,STORE01,SKU005,1+1,0.5
2026-02-14,STORE01,SKU006,2+1,0.33
2026-02-14,STORE01,SKU021,2+1,0.33
2026-02-14,STORE01,SKU022,discount,0.3
2026-02-14,STORE01,SKU025,discount,0.1
2026-02-14,STORE01,SKU027,2+1,0.33
2026-02-14,STORE01,SKU038,discount,0.15
2026-02-14,STORE01,SKU075,discount,0.15
2026-02-14,STORE01,SKU096,discount,0.2
2026-02-14,STORE02,SKU001,1+1,0.5
2026-02-14,STORE02,SKU015,1+1,0.5
2026-02-14,STORE02,SKU041,2+1,0.33
2026-02-14,STORE02,SKU057,2+1,0.33
2026-02-14,STORE02,SKU076,2+1,0.33
2026-02-14,STORE02,SKU092,1+1,0.5
2026-02-14,STORE02,SKU094,2+1,0.33
2026-02-14,STORE03,SKU005,discount,0.2
2026-02-14,STORE03,SKU037,1+1,0.5
2026-02-14,STORE03,SKU051,2+1,0.33
2026-02-14,STORE03,SKU089,1+1,0.5
2026-02-14,STORE03,SKU090,1+1,0.5
2026-02-14,STORE03,SKU096,1+1,0.5
2026-02-14,STORE04,SKU003,discount,0.1
2026-02-14,STORE04,SKU008,2+1,0.33
2026-02-14,STORE04,SKU010,1+1,0.5
2026-02-14,STORE04,SKU031,1+1,0.5
2026-02-14,STORE04,SKU047,discount,0.3
2026-02-14,STORE04,SKU062,discount,0.1
2026-02-14,STORE04,SKU084,discount,0.3
2026-02-14,STORE05,SKU036,discount,0.2
2026-02-14,STORE05,SKU063,2+1,0.33
2026-02-14,STORE05,SKU085,discount,0.3
2026-02-14,STORE05,SKU090,discount,0.2
2026-02-15,STORE01,SKU006,discount,0.1
2026-02-15,STORE01,SKU010,discount,0.15
2026-02-15,STORE01,SKU052,1+1,0.5
2026-02-15,STORE01,SKU066,1+1,0.5
2026-02-15,STORE02,SKU038,1+1,0.5
2026-02-15,STORE02,SKU047,discount,0.3
2026-02-15,STORE03,SKU001,discount,0.15
2026-02-15,STORE03,SKU002,1+1,0.5
2026-02-15,STORE03,SKU012,discount,0.2
2026-02-15,STORE03,SKU068,discount,0.2
2026-02-15,STORE03,SKU083,discount,0.3
2026-02-15,STORE04,SKU002,1+1,0.5
2026-02-15,STORE04,SKU005,2+1,0.33
2026-02-15,STORE04,SKU007,1+1,0.5
2026-02-15,STORE04,SKU031,2+1,0.33
2026-02-15,STORE04,SKU040,discount,0.15
2026-02-15,STORE04,SKU042,discount,0.3
2026-02-15,STORE04,SKU083,2+1,0.33
2026-02-15,STORE05,SKU007,1+1,0.5
2026-02-15,STORE05,SKU036,2+1,0.33
2026-02-15,STORE05,SKU053,2+1,0.33
2026-02-15,STORE05,SKU064,discount,0.1
2026-02-15,STORE05,SKU070,2+1,0.33
2026-02-16,STORE01,SKU001,2+1,0.33
2026-02-16,STORE01,SKU006,discount,0.3
2026-02-16,STORE01,SKU012,2+1,0.33
2026-02-16,STORE01,SKU013,1+1,0.5
2026-02-16,STORE01,SKU018,1+1,0.5
2026-02-16,STORE01,SKU034,2+1,0.33
2026-02-16,STORE01,SKU068,2+1,0.33
2026-02-16,STORE02,SKU019,2+1,0.33
2026-02-16,STORE02,SKU032,discount,0.1
2026-02-16,STORE02,SKU061,2+1,0.33
2026-02-16,STORE02,SKU085,1+1,0.5
2026-02-16,STORE02,SKU092,1+1,0.5
2026-02-16,STORE02,SKU096,discount,0.2
2026-02-16,STORE03,SKU012,2+1,0.33
2026-02-16,STORE03,SKU022,2+1,0.33
2026-02-16,STORE03,SKU078,2+1,0.33
2026-02-16,STORE03,SKU093,2+1,0.33
2026-02-16,STORE04,SKU017,1+1,0.5
2026-02-16,STORE04,SKU027,2+1,0.33
2026-02-16,STORE04,SKU041,1+1,0.5
2026-02-16,STORE04,SKU063,1+1,0.5
2026-02-16,STORE04,SKU071,1+1,0.5
2026-02-16,STORE04,SKU072,1+1,0.5
2026-02-16,STORE04,SKU081,discount,0.15
2026-02-16,STORE04,SKU089,1+1,0.5
2026-02-16,STORE04,SKU098,1+1,0.5
2026-02-16,STORE05,SKU002,2+1,0.33
2026-02-16,STORE05,SKU013,2+1,0.33
2026-02-16,STORE05,SKU029,2+1,0.33
2026-02-16,STORE05,SKU057,discount,0.2
2026-02-17,STORE01,SKU019,2+1,0.33
2026-02-17,STORE01,SKU051,discount,0.1
2026-02-17,STORE01,SKU056,2+1,0.33
2026-02-17,STORE01,SKU063,1+1,0.5
2026-02-17,STORE01,SKU065,discount,0.3
2026-02-17,STORE01,SKU083,2+1,0.33
2026-02-17,STORE02,SKU009,1+1,0.5
2026-02-17,STORE02,SKU083,discount,0.2
2026-02-17,STORE02,SKU089,discount,0.2
2026-02-17,STORE03,SKU013,discount,0.1
2026-02-17,STORE03,SKU017,1+1,0.5
2026-02-17,STORE03,SKU066,discount,0.15
2026-02-17,STORE03,SKU069,2+1,0.33
2026-02-17,STORE03,SKU077,1+1,0.5
2026-02-17,STORE03,SKU084,discount,0.15
2026-02-17,STORE04,SKU041,discount,0.1
2026-02-17,STORE04,SKU059,discount,0.2
2026-02-17,STORE04,SKU090,1+1,0.5
2026-02-17,STORE04,SKU091,1+1,0.5
2026-02-17,STORE04,SKU099,1+1,0.5
2026-02-17,STORE05,SKU002,2+1,0.33
2026-02-17,STORE05,SKU012,2+1,0.33
2026-02-17,STORE05,SKU081,1+1,0.5
2026-02-17,STORE05,SKU099,2+1,0.33
2026-02-18,STORE01,SKU019,1+1,0.5
2026-02-18,STORE01,SKU020,discount,0.2
2026-02-18,STORE01,SKU038,1+1,0.5
2026-02-18,STORE01,SKU065,discount,0.15
2026-02-18,STORE01,SKU077,1+1,0.5
2026-02-18,STORE02,SKU018,2+1,0.33
2026-02-18,STORE02,SKU024,1+1,0.5
2026-02-18,STORE02,SKU027,1+1,0.5
2026-02-18,STORE02,SKU037,1+1,0.5
2026-02-18,STORE02,SKU045,2+1,0.33
2026-02-18,STORE02,SKU070,1+1,0.5
2026-02-18,STORE02,SKU084,2+1,0.33
2026-02-18,STORE02,SKU087,1+1,0.5
2026-02-18,STORE03,SKU001,1+1,0.5
2026-02-18,STORE03,SKU009,discount,0.1
2026-02-18,STORE03,SKU028,1+1,0.5
2026-02-18,STORE03,SKU031,discount,0.1
2026-02-18,STORE03,SKU044,discount,0.2
2026-02-18,STORE04,SKU017,discount,0.1
2026-02-18,STORE04,SKU044,2+1,0.33
2026-02-18,STORE04,SKU046,discount,0.3
2026-02-18,STORE04,SKU086,discount,0.15
2026-02-18,STORE04,SKU087,discount,0.2
2026-02-18,STORE05,SKU029,discount,0.15
2026-02-18,STORE05,SKU031,1+1,0.5
2026-02-18,STORE05,SKU048,2+1,0.33
2026-02-18,STORE05,SKU059,discount,0.3
2026-02-18,STORE05,SKU097,discount,0.1
2026-02-19,STORE01,SKU004,1+1,0.5
2026-02-19,STORE01,SKU023,1+1,0.5
2026-02-19,STORE01,SKU049,1+1,0.5
2026-02-19,STORE01,SKU054,2+1,0.33
2026-02-19,STORE01,SKU056,1+1,0.5
2026-02-19,STORE01,SKU075,discount,0.3
2026-02-19,STORE01,SKU080,1+1,0.5
2026-02-19,STORE02,SKU001,discount,0.3
2026-02-19,STORE02,SKU022,1+1,0.5
2026-02-19,STORE02,SKU044,1+1,0.5
2026-02-19,STORE02,SKU061,1+1,0.5
2026-02-19,STORE02,SKU062,2+1,0.33
2026-02-19,STORE02,SKU089,1+1,0.5
2026-02-19,STORE03,SKU051,1+1,0.5
2026-02-19,STORE03,SKU057,discount,0.3
2026-02-19,STORE03,SKU062,2+1,0.33
2026-02-19,STORE03,SKU079,1+1,0.5
2026-02-19,STORE03,SKU092,discount,0.15
2026-02-19,STORE03,SKU095,discount,0.1
2026-02-19,STORE03,SKU098,1+1,0.5
2026-02-19,STORE04,SKU012,discount,0.1
2026-02-19,STORE04,SKU021,discount,0.15
2026-02-19,STORE04,SKU063,1+1,0.5
2026-02-19,STORE05,SKU056,1+1,0.5
2026-02-19,STORE05,SKU078,discount,0.1
2026-02-19,STORE05,SKU093,discount,0.2
2026-02-20,STORE01,SKU003,1+1,0.5
2026-02-20,STORE01,SKU033,discount,0.1
2026-02-20,STORE01,SKU035,2+1,0.33
2026-02-20,STORE01,SKU065,1+1,0.5
2026-02-20,STORE02,SKU020,discount,0.15
2026-02-20,STORE02,SKU028,discount,0.3
2026-02-20,STORE03,SKU002,1+1,0.5
2026-02-20,STORE03,SKU012,1+1,0.5
2026-02-20,STORE03,SKU041,discount,0.15
2026-02-20,STORE03,SKU054,1+1,0.5
2026-02-20,STORE03,SKU061,1+1,0.5
2026-02-20,STORE03,SKU064,discount,0.15
2026-02-20,STORE03,SKU067,1+1,0.5
2026-02-20,STORE03,SKU094,1+1,0.5
2026-02-20,STORE04,SKU011,2+1,0.33
2026-02-20,STORE04,SKU016,2+1,0.33
2026-02-20,STORE04,SKU029,2+1,0.33
2026-02-20,STORE04,SKU055,1+1,0.5
2026-02-20,STORE04,SKU069,discount,0.15
2026-02-20,STORE04,SKU084,1+1,0.5
2026-02-20,STORE05,SKU013,1+1,0.5
2026-02-20,STORE05,SKU026,2+1,0.33
2026-02-20,STORE05,SKU034,discount,0.3
2026-02-20,STORE05,SKU047,2+1,0.33
2026-02-20,STORE05,SKU062,1+1,0.5
2026-02-20,STORE05,SKU081,2+1,0.33
2026-02-21,STORE01,SKU008,1+1,0.5
2026-02-21,STORE01,SKU014,1+1,0.5
2026-02-21,STORE01,SKU046,discount,0.2
2026-02-21,STORE01,SKU055,discount,0.15
2026-02-21,STORE01,SKU069,2+1,0.33
2026-02-21,STORE01,SKU098,1+1,0.5
2026-02-21,STORE02,SKU017,1+1,0.5
2026-02-21,STORE02,SKU037,2+1,0.33
2026-02-21,STORE02,SKU047,1+1,0.5
2026-02-21,STORE02,SKU056,2+1,0.33
2026-02-21,STORE02,SKU057,2+1,0.33
2026-02-21,STORE02,SKU076,2+1,0.33
2026-02-21,STORE02,SKU095,1+1,0.5
2026-02-21,STORE03,SKU011,discount,0.2
2026-02-21,STORE03,SKU019,discount,0.3
2026-02-21,STORE03,SKU023,discount,0.1
2026-02-21,STORE03,SKU072,discount,0.3
2026-02-21,STORE03,SKU088,discount,0.15
2026-02-21,STORE03,SKU095,2+1,0.33
2026-02-21,STORE04,SKU032,2+1,0.33
2026-02-21,STORE04,SKU076,discount,0.1
2026-02-21,STORE04,SKU093,discount,0.15
2026-02-21,STORE05,SKU044,discount,0.2
2026-02-21,STORE05,SKU050,2+1,0.33
2026-02-22,STORE01,SKU007,discount,0.3
2026-02-22,STORE01,SKU008,2+1,0.33
2026-02-22,STORE01,SKU037,1+1,0.5
2026-02-22,STORE01,SKU066,2+1,0.33
2026-02-22,STORE01,SKU078,2+1,0.33
2026-02-22,STORE01,SKU083,discount,0.3
2026-02-22,STORE02,SKU023,2+1,0.33
2026-02-22,STORE02,SKU030,2+1,0.33
2026-02-22,STORE02,SKU063,2+1,0.33
2026-02-22,STORE02,SKU072,1+1,0.5
2026-02-22,STORE02,SKU080,1+1,0.5
2026-02-22,STORE02,SKU083,1+1,0.5
2026-02-22,STORE02,SKU091,discount,0.15
2026-02-22,STORE03,SKU044,1+1,0.5
2026-02-22,STORE03,SKU058,1+1,0.5
2026-02-22,STORE03,SKU064,1+1,0.5
2026-02-22,STORE03,SKU076,1+1,0.5
2026-02-22,STORE03,SKU096,discount,0.1
2026-02-22,STORE04,SKU038,discount,0.1
2026-02-22,STORE04,SKU053,2+1,0.33
2026-02-22,STORE04,SKU056,2+1,0.33
2026-02-22,STORE04,SKU080,1+1,0.5
2026-02-22,STORE04,SKU094,discount,0.3
2026-02-22,STORE05,SKU048,discount,0.2
2026-02-22,STORE05,SKU049,discount,0.3
2026-02-22,STORE05,SKU059,1+1,0.5
2026-02-22,STORE05,SKU065,discount,0.15
2026-02-22,STORE05,SKU066,2+1,0.33
2026-02-22,STORE05,SKU071,discount,0.2
2026-02-22,STORE05,SKU087,1+1,0.5
2026-02-22,STORE05,SKU090,discount,0.1
2026-02-23,STORE01,SKU012,discount,0.3
2026-02-23,STORE01,SKU018,1+1,0.5
2026-02-23,STORE01,SKU035,discount,0.2
2026-02-23,STORE01,SKU042,discount,0.2
2026-02-23,STORE01,SKU048,1+1,0.5
2026-02-23,STORE01,SKU059,discount,0.15
2026-02-23,STORE02,SKU022,1+1,0.5
2026-02-23,STORE02,SKU036,2+1,0.33
2026-02-23,STORE02,SKU042,discount,0.2
2026-02-23,STORE02,SKU048,1+1,0.5
2026-02-23,STORE02,SKU080,discount,0.1
2026-02-23,STORE02,SKU087,2+1,0.33
2026-02-23,STORE03,SKU005,2+1,0.33
2026-02-23,STORE03,SKU008,discount,0.3
2026-02-23,STORE03,SKU012,1+1,0.5
2026-02-23,STORE03,SKU050,2+1,0.33
2026-02-23,STORE03,SKU060,discount,0.2
2026-02-23,STORE03,SKU073,2+1,0.33
2026-02-23,STORE03,SKU074,1+1,0.5
2026-02-23,STORE04,SKU018,discount,0.2
2026-02-23,STORE04,SKU034,1+1,0.5
2026-02-23,STORE04,SKU036,discount,0.2
2026-02-23,STORE04,SKU038,1+1,0.5
2026-02-23,STORE04,SKU069,1+1,0.5
2026-02-23,STORE04,SKU073,discount,0.1
2026-02-23,STORE04,SKU079,1+1,0.5
2026-02-23,STORE04,SKU095,1+1,0.5
2026-02-23,STORE05,SKU005,1+1,0.5
2026-02-23,STORE05,SKU006,2+1,0.33
2026-02-23,STORE05,SKU014,discount,0.2
2026-02-23,STORE05,SKU046,discount,0.2
2026-02-23,STORE05,SKU065,2+1,0.33
2026-02-23,STORE05,SKU067,1+1,0.5
2026-02-23,STORE05,SKU084,discount,0.3
2026-02-23,STORE05,SKU089,2+1,0.33
2026-02-23,STORE05,SKU098,discount,0.3
2026-02-24,STORE01,SKU027,2+1,0.33
2026-02-24,STORE01,SKU035,discount,0.15
2026-02-24,STORE01,SKU036,1+1,0.5
2026-02-24,STORE01,SKU041,1+1,0.5
2026-02-24,STORE01,SKU043,1+1,0.5
2026-02-24,STORE01,SKU063,discount,0.3
2026-02-24,STORE02,SKU012,discount,0.1
2026-02-24,STORE02,SKU025,discount,0.2
2026-02-24,STORE02,SKU043,1+1,0.5
2026-02-24,STORE02,SKU051,discount,0.2
2026-02-24,STORE02,SKU061,2+1,0.33
2026-02-24,STORE02,SKU069,1+1,0.5
2026-02-24,STORE02,SKU085,discount,0.2
2026-02-24,STORE03,SKU004,1+1,0.5
2026-02-24,STORE03,SKU005,1+1,0.5
2026-02-24,STORE03,SKU021,discount,0.3
2026-02-24,STORE03,SKU033,discount,0.2
2026-02-24,STORE03,SKU044,2+1,0.33
2026-02-24,STORE03,SKU074,discount,0.2
2026-02-24,STORE03,SKU078,1+1,0.5
2026-02-24,STORE03,SKU092,discount,0.3
2026-02-24,STORE04,SKU047,discount,0.2
2026-02-24,STORE04,SKU058,discount,0.2
2026-02-24,STORE04,SKU068,1+1,0.5
2026-02-24,STORE04,SKU083,discount,0.1
2026-02-24,STORE04,SKU087,2+1,0.33
2026-02-24,STORE04,SKU094,discount,0.2
2026-02-24,STORE05,SKU007,1+1,0.5
2026-02-24,STORE05,SKU014,discount,0.3
2026-02-24,STORE05,SKU015,1+1,0.5
2026-02-24,STORE05,SKU036,2+1,0.33
2026-02-24,STORE05,SKU060,discount,0.15
2026-02-24,STORE05,SKU069,1+1,0.5
2026-02-25,STORE01,SKU064,discount,0.3
2026-02-25,STORE01,SKU071,2+1,0.33
2026-02-25,STORE01,SKU087,2+1,0.33
2026-02-25,STORE02,SKU011,1+1,0.5
2026-02-25,STORE02,SKU041,discount,0.2
2026-02-25,STORE02,SKU071,2+1,0.33
2026-02-25,STORE02,SKU073,discount,0.15
2026-02-25,STORE02,SKU087,2+1,0.33
2026-02-25,STORE03,SKU001,2+1,0.33
2026-02-25,STORE03,SKU012,1+1,0.5
2026-02-25,STORE03,SKU050,2+1,0.33
2026-02-25,STORE03,SKU067,1+1,0.5
2026-02-25,STORE03,SKU074,discount,0.15
2026-02-25,STORE04,SKU010,2+1,0.33
2026-02-25,STORE04,SKU083,discount,0.3
2026-02-25,STORE04,SKU092,2+1,0.33
2026-02-25,STORE04,SKU093,discount,0.2
2026-02-25,STORE04,SKU096,2+1,0.33
2026-02-25,STORE05,SKU001,1+1,0.5
2026-02-25,STORE05,SKU008,2+1,0.33
2026-02-25,STORE05,SKU061,discount,0.15
2026-02-25,STORE05,SKU087,1+1,0.5
2026-02-26,STORE01,SKU046,discount,0.3
2026-02-26,STORE01,SKU051,2+1,0.33
2026-02-26,STORE01,SKU060,1+1,0.5
2026-02-26,STORE02,SKU002,1+1,0.5
2026-02-26,STORE02,SKU020,1+1,0.5
2026-02-26,STORE02,SKU052,2+1,0.33
2026-02-26,STORE03,SKU019,2+1,0.33
2026-02-26,STORE03,SKU020,2+1,0.33
2026-02-26,STORE03,SKU030,2+1,0.33
2026-02-26,STORE03,SKU048,discount,0.2
2026-02-26,STORE03,SKU097,1+1,0.5
2026-02-26,STORE04,SKU017,discount,0.3
2026-02-26,STORE04,SKU018,2+1,0.33
2026-02-26,STORE04,SKU057,discount,0.3
2026-02-26,STORE04,SKU077,discount,0.1
2026-02-26,STORE04,SKU093,1+1,0.5
2026-02-26,STORE05,SKU006,2+1,0.33
2026-02-26,STORE05,SKU071,1+1,0.5
2026-02-27,STORE01,SKU005,discount,0.15
2026-02-27,STORE01,SKU025,discount,0.15
2026-02-27,STORE01,SKU062,discount,0.3
2026-02-27,STORE01,SKU078,discount,0.1
2026-02-27,STORE01,SKU083,2+1,0.33
2026-02-27,STORE01,SKU093,1+1,0.5
2026-02-27,STORE02,SKU031,2+1,0.33
2026-02-27,STORE02,SKU051,2+1,0.33
2026-02-27,STORE02,SKU057,2+1,0.33
2026-02-27,STORE02,SKU080,2+1,0.33
2026-02-27,STORE02,SKU083,discount,0.1
2026-02-27,STORE02,SKU095,1+1,0.5
2026-02-27,STORE03,SKU035,discount,0.15
2026-02-27,STORE03,SKU062,discount,0.1
2026-02-27,STORE04,SKU047,1+1,0.5
2026-02-27,STORE04,SKU055,discount,0.15
2026-02-27,STORE04,SKU094,discount,0.1
2026-02-27,STORE05,SKU016,2+1,0.33
2026-02-27,STORE05,SKU025,discount,0.3
2026-02-27,STORE05,SKU037,discount,0.3
2026-02-27,STORE05,SKU045,discount,0.3
2026-02-27,STORE05,SKU065,1+1,0.5
2026-02-28,STORE01,SKU055,1+1,0.5
2026-02-28,STORE01,SKU071,discount,0.3
2026-02-28,STORE01,SKU078,2+1,0.33
2026-02-28,STORE02,SKU006,discount,0.15
2026-02-28,STORE02,SKU010,2+1,0.33
2026-02-28,STORE02,SKU033,discount,0.1
2026-02-28,STORE02,SKU036,discount,0.15
2026-02-28,STORE02,SKU044,discount,0.2
2026-02-28,STORE02,SKU049,1+1,0.5
2026-02-28,STORE02,SKU053,2+1,0.33
2026-02-28,STORE02,SKU084,discount,0.15
2026-02-28,STORE02,SKU086,2+1,0.33
2026-02-28,STORE03,SKU001,1+1,0.5
2026-02-28,STORE03,SKU041,1+1,0.5
2026-02-28,STORE03,SKU042,2+1,0.33
2026-02-28,STORE03,SKU056,2+1,0.33
2026-02-28,STORE03,SKU061,2+1,0.33
2026-02-28,STORE03,SKU068,1+1,0.5
2026-02-28,STORE03,SKU069,discount,0.15
2026-02-28,STORE03,SKU088,2+1,0.33
2026-02-28,STORE03,SKU100,2+1,0.33
2026-02-28,STORE04,SKU020,discount,0.3
2026-02-28,STORE04,SKU066,2+1,0.33
2026-02-28,STORE05,SKU012,discount,0.15
2026-02-28,STORE05,SKU021,discount,0.2
2026-02-28,STORE05,SKU043,2+1,0.33
2026-02-28,STORE05,SKU075,1+1,0.5
2026-02-28,STORE05,SKU098,discount,0.2
2026-03-01,STORE01,SKU003,2+1,0.33
2026-03-01,STORE01,SKU064,1+1,0.5
2026-03-01,STORE01,SKU074,discount,0.15
2026-03-01,STORE01,SKU076,1+1,0.5
2026-03-01,STORE02,SKU011,1+1,0.5
2026-03-01,STORE02,SKU031,1+1,0.5
2026-03-01,STORE02,SKU032,discount,0.3
2026-03-01,STORE02,SKU041,2+1,0.33
2026-03-01,STORE02,SKU068,2+1,0.33
2026-03-01,STORE02,SKU082,1+1,0.5
2026-03-01,STORE03,SKU007,2+1,0.33
2026-03-01,STORE03,SKU021,2+1,0.33
2026-03-01,STORE03,SKU026,1+1,0.5
2026-03-01,STORE03,SKU071,1+1,0.5
2026-03-01,STORE03,SKU080,discount,0.15
2026-03-01,STORE03,SKU091,discount,0.2
2026-03-01,STORE04,SKU036,2+1,0.33
2026-03-01,STORE04,SKU064,1+1,0.5
2026-03-01,STORE04,SKU066,discount,0.15
2026-03-01,STORE04,SKU070,1+1,0.5
2026-03-01,STORE04,SKU096,2+1,0.33
2026-03-01,STORE05,SKU004,2+1,0.33
2026-03-01,STORE05,SKU047,2+1,0.33
2026-03-01,STORE05,SKU079,2+1,0.33
2026-03-02,STORE01,SKU013,2+1,0.33
2026-03-02,STORE01,SKU022,1+1,0.5
2026-03-02,STORE01,SKU032,discount,0.15
2026-03-02,STORE02,SKU020,1+1,0.5
2026-03-02,STORE02,SKU029,2+1,0.33
2026-03-02,STORE02,SKU030,discount,0.2
2026-03-02,STORE02,SKU036,2+1,0.33
2026-03-02,STORE02,SKU046,1+1,0.5
2026-03-02,STORE02,SKU092,2+1,0.33
2026-03-02,STORE02,SKU094,discount,0.15
2026-03-02,STORE02,SKU098,1+1,0.5
2026-03-02,STORE03,SKU013,2+1,0.33
2026-03-02,STORE04,SKU026,discount,0.15
2026-03-02,STORE04,SKU038,1+1,0.5
2026-03-02,STORE04,SKU063,2+1,0.33
2026-03-02,STORE04,SKU064,1+1,0.5
2026-03-02,STORE04,SKU068,2+1,0.33
2026-03-02,STORE04,SKU090,discount,0.3
2026-03-02,STORE04,SKU092,2+1,0.33
2026-03-02,STORE04,SKU093,1+1,0.5
2026-03-02,STORE05,SKU010,2+1,0.33
2026-03-02,STORE05,SKU035,discount,0.3
2026-03-02,STORE05,SKU051,1+1,0.5
2026-03-02,STORE05,SKU052,discount,0.15
2026-03-02,STORE05,SKU058,discount,0.2
2026-03-02,STORE05,SKU068,discount,0.1
2026-03-02,STORE05,SKU093,discount,0.3
2026-03-03,STORE01,SKU001,discount,0.15
2026-03-03,STORE01,SKU029,2+1,0.33
2026-03-03,STORE01,SKU048,2+1,0.33
2026-03-03,STORE01,SKU052,discount,0.2
2026-03-03,STORE01,SKU070,2+1,0.33
2026-03-03,STORE01,SKU078,2+1,0.33
2026-03-03,STORE01,SKU087,1+1,0.5
2026-03-03,STORE01,SKU099,1+1,0.5
2026-03-03,STORE02,SKU001,discount,0.15
2026-03-03,STORE02,SKU005,2+1,0.33
2026-03-03,STORE02,SKU074,discount,0.15
2026-03-03,STORE02,SKU076,discount,0.2
2026-03-03,STORE02,SKU095,1+1,0.5
2026-03-03,STORE03,SKU009,discount,0.2
2026-03-03,STORE03,SKU013,2+1,0.33
2026-03-03,STORE03,SKU030,2+1,0.33
2026-03-03,STORE03,SKU078,discount,0.2
2026-03-03,STORE03,SKU079,1+1,0.5
2026-03-03,STORE03,SKU099,discount,0.15
2026-03-03,STORE04,SKU003,2+1,0.33
2026-03-03,STORE04,SKU004,discount,0.2
2026-03-03,STORE04,SKU015,2+1,0.33
2026-03-03,STORE04,SKU019,1+1,0.5
2026-03-03,STORE04,SKU024,discount,0.15
2026-03-03,STORE04,SKU033,2+1,0.33
2026-03-03,STORE04,SKU064,1+1,0.5
2026-03-03,STORE04,SKU068,1+1,0.5
2026-03-03,STORE04,SKU090,2+1,0.33
2026-03-03,STORE05,SKU012,discount,0.3
2026-03-03,STORE05,SKU016,2+1,0.33
2026-03-03,STORE05,SKU029,discount,0.15
2026-03-03,STORE05,SKU063,1+1,0.5
2026-03-03,STORE05,SKU083,discount,0.3
2026-03-04,STORE01,SKU029,1+1,0.5
2026-03-04,STORE01,SKU035,discount,0.3
2026-03-04,STORE01,SKU040,1+1,0.5
2026-03-04,STORE01,SKU060,1+1,0.5
2026-03-04,STORE02,SKU043,2+1,0.33
2026-03-04,STORE02,SKU087,1+1,0.5
2026-03-04,STORE03,SKU023,1+1,0.5
2026-03-04,STORE03,SKU037,discount,0.1
2026-03-04,STORE03,SKU055,1+1,0.5
2026-03-04,STORE03,SKU063,discount,0.1
2026-03-04,STORE03,SKU077,1+1,0.5
2026-03-04,STORE04,SKU041,discount,0.2
2026-03-04,STORE04,SKU049,1+1,0.5
2026-03-04,STORE04,SKU063,2+1,0.33
2026-03-04,STORE05,SKU055,1+1,0.5
2026-03-04,STORE05,SKU058,2+1,0.33
2026-03-04,STORE05,SKU059,discount,0.3
