date,sku_id,forecast_quantity
2026-02-05,35035,9
2026-02-06,35035,9
2026-02-07,35035,5
2026-02-08,35035,11
2026-02-09,35035,10
2026-02-10,35035,12
2026-02-11,35035,2
2026-02-12,35035,6
2026-02-13,35035,3
2026-02-14,35035,14
2026-02-15,35035,13
2026-02-16,35035,5
2026-02-17,35035,5
2026-02-18,35035,5
2026-02-19,35035,11
2026-02-20,35035,8
2026-02-21,35035,18
2026-02-22,35035,13
2026-02-23,35035,15
2026-02-24,35035,15
2026-02-25,35035,5
2026-02-26,35035,11
2026-02-27,35035,16
2026-02-28,35035,29
2026-03-01,35035,11
2026-03-02,35035,3
2026-03-03,35035,1
2026-03-04,35035,2
2026-03-05,35035,1
2026-03-06,35035,11
2026-03-07,35035,10
2026-03-08,35035,6
2026-03-09,35035,8
2026-03-10,35035,3
2026-03-11,35035,3
2026-03-12,35035,9
2026-03-13,35035,13
2026-03-14,35035,8
2026-03-15,35035,11
2026-03-16,35035,6
2026-03-17,35035,2
2026-03-18,35035,4
2026-03-19,35035,10
2026-03-20,35035,15
2026-03-21,35035,14
2026-03-22,35035,8
2026-03-23,35035,15
2026-03-24,35035,8
2026-03-25,35035,19
2026-03-26,35035,14
2026-03-27,35035,11
2026-03-28,35035,9
2026-03-29,35035,6
2026-03-30,35035,12
2026-03-31,35035,11
2026-04-01,35035,1
2026-04-02,35035,0
2026-04-03,35035,0
2026-04-04,35035,0
2026-04-05,35035,0
2026-04-06,35035,2
2026-04-07,35035,0
2026-04-08,35035,0
2026-04-09,35035,0
2026-04-10,35035,1
2026-04-11,35035,0
2026-04-12,35035,0
2026-04-13,35035,1
2026-04-14,35035,1
2026-04-15,35035,2
2026-04-16,35035,3
2026-04-17,35035,0
2026-04-18,35035,1
2026-04-19,35035,1
2026-04-20,35035,0
2026-04-21,35035,0
2026-04-22,35035,0
2026-04-23,35035,0
2026-04-24,35035,1
2026-04-25,35035,0
2026-04-26,35035,0
2026-04-27,35035,2
2026-04-28,35035,0
2026-04-29,35035,0
2026-04-30,35035,0
2026-05-01,35035,0
2026-05-02,35035,0
2026-05-03,35035,0
2026-05-04,35035,1
2026-05-05,35035,1
2026-05-06,35035,0
2026-05-07,35035,1
2026-05-08,35035,2
2026-05-09,35035,0
2026-05-10,35035,1
2026-05-11,35035,2
2026-05-12,35035,1
2026-05-13,35035,1
2026-05-14,35035,0
2026-05-15,35035,0
2026-05-16,35035,2
2026-05-17,35035,1
2026-05-18,35035,0
2026-05-19,35035,1
2026-05-20,35035,0
2026-05-21,35035,0
2026-05-22,35035,0
2021-01-29,35192,35
2021-01-30,35192,32
2021-01-31,35192,23
2021-02-01,35192,12
2021-02-02,35192,15
2021-02-03,35192,11
2021-02-04,35192,25
2021-02-05,35192,44
2021-02-06,35192,17
2021-02-07,35192,4
2021-02-08,35192,0
2021-02-09,35192,0
2021-02-10,35192,1
2021-02-11,35192,0
2021-02-12,35192,0
2021-02-13,35192,0
2021-02-14,35192,0
2021-02-15,35192,1
2021-02-16,35192,1
2021-02-17,35192,0
2021-02-18,35192,0
2021-02-19,35192,1
2021-02-20,35192,1
2021-02-21,35192,0
2021-02-22,35192,1
2021-02-23,35192,1
2021-02-24,35192,0
2021-02-25,35192,0
2021-02-26,35192,1
2021-02-27,35192,1
2021-02-28,35192,2
2021-03-01,35192,0
2021-03-02,35192,0
2021-03-03,35192,2
2021-03-04,35192,0
2021-03-05,35192,0
2021-03-06,35192,0
2021-03-07,35192,0
2021-03-08,35192,0
2021-03-09,35192,1
2021-03-10,35192,0
2021-03-11,35192,0
2021-03-12,35192,0
2021-03-13,35192,1
2021-03-14,35192,1
2021-03-15,35192,0
2021-03-16,35192,0
2021-03-17,35192,0
2021-03-18,35192,0
2021-03-19,35192,0
2021-03-20,35192,1
2021-03-21,35192,1
2021-03-22,35192,0
2021-03-23,35192,0
2021-03-24,35192,0
2021-03-25,35192,0
2021-03-26,35192,1
2021-03-27,35192,0
2021-03-28,35192,0
2021-03-29,35192,0
2021-03-30,35192,0
2021-03-31,35192,2
2021-04-01,35192,1
2021-04-02,35192,1
2021-04-03,35192,1
2021-04-04,35192,0
2021-04-05,35192,0
2021-04-06,35192,0
2021-04-07,35192,0
2021-04-08,35192,0
2021-04-09,35192,1
2021-04-10,35192,1
2021-04-11,35192,0
2021-04-12,35192,1
2021-04-13,35192,0
2021-04-14,35192,0
2021-04-15,35192,0
2021-04-16,35192,0
2021-04-17,35192,0
2021-04-18,35192,3
2021-04-19,35192,1
2021-04-20,35192,2
2021-04-21,35192,0
2021-04-22,35192,1
2021-04-23,35192,0
2021-04-24,35192,1
2021-04-25,35192,2
2021-04-26,35192,0
2021-04-27,35192,0
2021-04-28,35192,0
2021-04-29,35192,0
2021-04-30,35192,0
2021-05-01,35192,1
2021-05-02,35192,1
2021-05-03,35192,0
2021-05-04,35192,0
2021-05-05,35192,2
2021-05-06,35192,0
2021-05-07,35192,0
2021-05-08,35192,1
2021-05-09,35192,1
2021-05-10,35192,0
2021-05-11,35192,0
2021-05-12,35192,0
2021-05-13,35192,0
2021-05-14,35192,0
2021-05-15,35192,1
2021-05-16,35192,1
2021-05-17,35192,0
2021-05-18,35192,0
2021-05-19,35192,0
2021-05-20,35192,1
2021-05-21,35192,0
2021-05-22,35192,0
2021-05-23,35192,0
2021-05-24,35192,0
2021-05-25,35192,1
2021-05-26,35192,0
2021-05-27,35192,3
2021-05-28,35192,0
2021-05-29,35192,1
2021-05-30,35192,3
2021-05-31,35192,1
2021-06-01,35192,1
2021-06-02,35192,0
2021-06-03,35192,1
2021-06-04,35192,0
2021-06-05,35192,1
2021-06-06,35192,1
2021-06-07,35192,0
2021-06-08,35192,0
2021-06-09,35192,0
2021-06-10,35192,1
2021-06-11,35192,0
2021-06-12,35192,0
2021-06-13,35192,0
2021-06-14,35192,0
2021-06-15,35192,0
2021-06-16,35192,0
2021-06-17,35192,0
2021-06-18,35192,0
2021-06-19,35192,1
2021-06-20,35192,1
2021-06-21,35192,0
2021-06-22,35192,0
2021-06-23,35192,1
2021-06-24,35192,0
2021-06-25,35192,0
2021-06-26,35192,1
2021-06-27,35192,0
2021-06-28,35192,0
2021-06-29,35192,0
2021-06-30,35192,2
2021-07-01,35192,0
2021-07-02,35192,0
2021-07-03,35192,0
2021-07-04,35192,0
2021-07-05,35192,0
2021-07-06,35192,0
2021-07-07,35192,0
2021-07-08,35192,0
2021-07-09,35192,0
2021-07-10,35192,1
2021-07-11,35192,0
2021-07-12,35192,0
2021-07-13,35192,0
2021-07-14,35192,1
2021-07-15,35192,1
2021-07-16,35192,0
2021-07-17,35192,0
2021-07-18,35192,0
2021-07-19,35192,1
2021-07-20,35192,1
2021-07-21,35192,0
2021-07-22,35192,1
2021-07-23,35192,0
2021-07-24,35192,0
2021-07-25,35192,0
2021-07-26,35192,2
2021-07-27,35192,0
2021-07-28,35192,1
2021-07-29,35192,0
2021-07-30,35192,0
2021-07-31,35192,0
2021-08-01,35192,1
2021-08-02,35192,0
2021-08-03,35192,0
2021-08-04,35192,0
2021-08-05,35192,0
2021-08-06,35192,0
2021-08-07,35192,0
2021-08-08,35192,0
2021-08-09,35192,2
2021-08-10,35192,0
2021-08-11,35192,0
2021-08-12,35192,0
2021-08-13,35192,1
2021-08-14,35192,0
2021-08-15,35192,0
2021-08-16,35192,0
2021-08-17,35192,0
2021-08-18,35192,0
2021-08-19,35192,0
2021-08-20,35192,1
2021-08-21,35192,0
2021-08-22,35192,0
2021-08-23,35192,2
2021-08-24,35192,2
2021-08-25,35192,2
2021-08-26,35192,1
2021-08-27,35192,1
2021-08-28,35192,0
2021-08-29,35192,1
2021-08-30,35192,0
2021-08-31,35192,0
2021-09-01,35192,2
2021-09-02,35192,3
2021-09-03,35192,0
2021-09-04,35192,0
2021-09-05,35192,0
2021-09-06,35192,1
2021-09-07,35192,0
2021-09-08,35192,0
2021-09-09,35192,0
2021-09-10,35192,3
2021-09-11,35192,0
2021-09-12,35192,2
2021-09-13,35192,1
2021-09-14,35192,1
2021-09-15,35192,0
2021-09-16,35192,0
2021-09-17,35192,1
2021-09-18,35192,0
2021-09-19,35192,0
2021-09-20,35192,0
2021-09-21,35192,0
2021-09-22,35192,0
2021-09-23,35192,25
2021-09-24,35192,47
2021-09-25,35192,27
2021-09-26,35192,26
2021-09-27,35192,32
2021-09-28,35192,37
2021-09-29,35192,20
2021-09-30,35192,35
2021-10-01,35192,44
2021-10-02,35192,17
2021-10-03,35192,13
2021-10-04,35192,16
2021-10-05,35192,34
2021-10-06,35192,24
2021-10-07,35192,29
2021-10-08,35192,63
2021-10-09,35192,19
2021-10-10,35192,14
2021-10-11,35192,14
2021-10-12,35192,22
2021-10-13,35192,36
2021-10-14,35192,22
2021-10-15,35192,49
2021-10-16,35192,21
2021-10-17,35192,14
2021-10-18,35192,16
2021-10-19,35192,23
2021-10-20,35192,33
2021-10-21,35192,34
2021-10-22,35192,41
2021-10-23,35192,41
2021-10-24,35192,22
2021-10-25,35192,16
2021-10-26,35192,25
2021-10-27,35192,41
2021-10-28,35192,27
2021-10-29,35192,72
2021-10-30,35192,41
2021-10-31,35192,29
2021-11-01,35192,42
2021-11-02,35192,31
2021-11-03,35192,17
2021-11-04,35192,28
2021-11-05,35192,51
2021-11-06,35192,27
2021-11-07,35192,24
2021-11-08,35192,32
2021-11-09,35192,43
2021-11-10,35192,50
2021-11-11,35192,55
2021-11-12,35192,35
2021-11-13,35192,22
2021-11-14,35192,24
2021-11-15,35192,28
2021-11-16,35192,18
2021-11-17,35192,31
2021-11-18,35192,47
2021-11-19,35192,58
2021-11-20,35192,30
2021-11-21,35192,6
2021-11-22,35192,41
2021-11-23,35192,54
2021-11-24,35192,24
2021-11-25,35192,15
2021-11-26,35192,36
2021-11-27,35192,11
2021-11-28,35192,8
2021-11-29,35192,45
2021-11-30,35192,17
2021-12-01,35192,24
2021-12-02,35192,22
2021-12-03,35192,44
2021-12-04,35192,15
2021-12-05,35192,11
2021-12-06,35192,28
2021-12-07,35192,20
2021-12-08,35192,21
2021-12-09,35192,42
2021-12-10,35192,59
2021-12-11,35192,40
2021-12-12,35192,30
2021-12-13,35192,31
2021-12-14,35192,25
2021-12-15,35192,18
2021-12-16,35192,29
2021-12-17,35192,60
2021-12-18,35192,30
2021-12-19,35192,35
2021-12-20,35192,26
2021-12-21,35192,40
2021-12-22,35192,39
2021-12-23,35192,91
2021-12-24,35192,73
2021-12-25,35192,2
2021-12-26,35192,26
2021-12-27,35192,20
2021-12-28,35192,23
2021-12-29,35192,25
2021-12-30,35192,54
2021-12-31,35192,49
2022-01-01,35192,11
2022-01-02,35192,14
2022-01-03,35192,12
2022-01-04,35192,16
2022-01-05,35192,21
2022-01-06,35192,44
2022-01-07,35192,26
2022-01-08,35192,29
2022-01-09,35192,38
2022-01-10,35192,22
2022-01-11,35192,20
2022-01-12,35192,24
2022-01-13,35192,31
2022-01-14,35192,63
2022-01-15,35192,36
2022-01-16,35192,16
2022-01-17,35192,33
2022-01-18,35192,14
2022-01-19,35192,11
2022-01-20,35192,22
2022-01-21,35192,43
2022-01-22,35192,38
2022-01-23,35192,16
2022-01-24,35192,32
2022-01-25,35192,25
2022-01-26,35192,4
2022-01-27,35192,32
2022-01-28,35192,21
2022-01-29,35192,24
2022-01-30,35192,32
2022-01-31,35192,38
2022-02-01,35192,20
2022-02-02,35192,21
2022-02-03,35192,33
2022-02-04,35192,76
2022-02-05,35192,31
2022-02-06,35192,11
2022-02-07,35192,27
2022-02-08,35192,19
2022-02-09,35192,14
2022-02-10,35192,25
2022-02-11,35192,46
2022-02-12,35192,11
2022-02-13,35192,27
2022-02-14,35192,18
2022-02-15,35192,7
2022-02-16,35192,8
2022-02-17,35192,0
2022-02-18,35192,30
2022-02-19,35192,26
2022-02-20,35192,9
2022-02-21,35192,28
2022-02-22,35192,2
2022-02-23,35192,9
2022-02-24,35192,8
2022-02-25,35192,31
2022-02-26,35192,18
2022-02-27,35192,13
2022-02-28,35192,44
2022-03-01,35192,21
2022-03-02,35192,12
2022-03-03,35192,41
2022-03-04,35192,28
2022-03-05,35192,9
2022-03-06,35192,15
2022-03-07,35192,22
2022-03-08,35192,26
2022-03-09,35192,4
2022-03-10,35192,20
2022-03-11,35192,27
2022-03-12,35192,5
2022-03-13,35192,13
2022-03-14,35192,13
2022-03-15,35192,23
2022-03-16,35192,17
2022-03-17,35192,33
2022-03-18,35192,12
2022-03-19,35192,14
2022-03-20,35192,27
2022-03-21,35192,9
2022-03-22,35192,23
2022-03-23,35192,9
2022-03-24,35192,24
2022-03-25,35192,17
2022-03-26,35192,11
2022-03-27,35192,9
2022-03-28,35192,14
2022-03-29,35192,17
2022-03-30,35192,13
2022-03-31,35192,20
2022-04-01,35192,33
2022-04-02,35192,14
2022-04-03,35192,23
2022-04-04,35192,1
2022-04-05,35192,12
2022-04-06,35192,10
2022-04-07,35192,36
2022-04-08,35192,6
2022-04-09,35192,2
2022-04-10,35192,15
2022-04-11,35192,5
2022-04-12,35192,8
2022-04-13,35192,16
2022-04-14,35192,26
2022-04-15,35192,3
2022-04-16,35192,24
2022-04-17,35192,17
2022-04-18,35192,16
2022-04-19,35192,20
2022-04-20,35192,15
2022-04-21,35192,21
2022-04-22,35192,26
2022-04-23,35192,11
2022-04-24,35192,11
2022-04-25,35192,14
2022-04-26,35192,9
2022-04-27,35192,20
2022-04-28,35192,36
2022-04-29,35192,7
2022-04-30,35192,25
2022-05-01,35192,8
2022-05-02,35192,11
2022-05-03,35192,16
2022-05-04,35192,10
2022-05-05,35192,19
2022-05-06,35192,18
2022-05-07,35192,7
2022-05-08,35192,16
2022-05-09,35192,14
2022-05-10,35192,16
2022-05-11,35192,27
2022-05-12,35192,26
2022-05-13,35192,13
2022-05-14,35192,4
2022-05-15,35192,12
2022-05-16,35192,17
2022-05-17,35192,15
2022-05-18,35192,35
2022-05-19,35192,16
2022-05-20,35192,22
2022-05-21,35192,10
2022-05-22,35192,11
2022-05-23,35192,13
2022-05-24,35192,31
2022-05-25,35192,18
2022-05-26,35192,17
2022-05-27,35192,7
2022-05-28,35192,23
2022-05-29,35192,14
2022-05-30,35192,11
2022-05-31,35192,16
2022-06-01,35192,27
2022-06-02,35192,17
2022-06-03,35192,22
2022-06-04,35192,9
2022-06-05,35192,18
2022-06-06,35192,20
2022-06-07,35192,28
2022-06-08,35192,45
2022-06-09,35192,36
2022-06-10,35192,15
2022-06-11,35192,23
2022-06-12,35192,19
2022-06-13,35192,23
2022-06-14,35192,22
2022-06-15,35192,27
2022-06-16,35192,23
2022-06-17,35192,10
2022-06-18,35192,22
2022-06-19,35192,24
2022-06-20,35192,2
2022-06-21,35192,0
2022-06-22,35192,0
2022-06-23,35192,24
2022-06-24,35192,24
2022-06-25,35192,12
2022-06-26,35192,17
2022-06-27,35192,8
2022-06-28,35192,19
2022-06-29,35192,27
2022-06-30,35192,48
2022-07-01,35192,13
2022-07-02,35192,9
2022-07-03,35192,54
2022-07-04,35192,12
2022-07-05,35192,2
2022-07-06,35192,30
2022-07-07,35192,34
2022-07-08,35192,8
2022-07-09,35192,8
2022-07-10,35192,34
2022-07-11,35192,19
2022-07-12,35192,28
2022-07-13,35192,21
2022-07-14,35192,31
2022-07-15,35192,20
2022-07-16,35192,12
2022-07-17,35192,18
2022-07-18,35192,5
2022-07-19,35192,22
2022-07-20,35192,18
2022-07-21,35192,36
2022-07-22,35192,28
2022-07-23,35192,15
2022-07-24,35192,29
2022-07-25,35192,27
2022-07-26,35192,19
2022-07-27,35192,25
2022-07-28,35192,25
2022-07-29,35192,28
2022-07-30,35192,22
2022-07-31,35192,38
2022-08-01,35192,20
2022-08-02,35192,27
2022-08-03,35192,31
2022-08-04,35192,24
2022-08-05,35192,24
2022-08-06,35192,17
2022-08-07,35192,31
2022-08-08,35192,21
2022-08-09,35192,36
2022-08-10,35192,29
2022-08-11,35192,62
2022-08-12,35192,8
2022-08-13,35192,20
2022-08-14,35192,39
2022-08-15,35192,26
2022-08-16,35192,25
2022-08-17,35192,28
2022-08-18,35192,46
2022-08-19,35192,27
2022-08-20,35192,20
2022-08-21,35192,19
2022-08-22,35192,24
2022-08-23,35192,22
2022-08-24,35192,35
2022-08-25,35192,61
2022-08-26,35192,15
2022-08-27,35192,13
2022-08-28,35192,22
2022-08-29,35192,23
2022-08-30,35192,23
2022-08-31,35192,30
2022-09-01,35192,33
2022-09-02,35192,42
2022-09-03,35192,12
2022-09-04,35192,31
2022-09-05,35192,23
2022-09-06,35192,17
2022-09-07,35192,24
2022-09-08,35192,50
2022-09-09,35192,17
2022-09-10,35192,21
2022-09-11,35192,14
2022-09-12,35192,17
2022-09-13,35192,37
2022-09-14,35192,28
2022-09-15,35192,34
2022-09-16,35192,27
2022-09-17,35192,19
2022-09-18,35192,29
2022-09-19,35192,24
2022-09-20,35192,17
2022-09-21,35192,24
2022-09-22,35192,27
2022-09-23,35192,14
2022-09-24,35192,10
2022-09-25,35192,8
2022-09-26,35192,19
2022-09-27,35192,17
2022-09-28,35192,22
2022-09-29,35192,41
2022-09-30,35192,15
2022-10-01,35192,28
2022-10-02,35192,8
2022-10-03,35192,14
2022-10-04,35192,22
2022-10-05,35192,0
2022-10-06,35192,23
2022-10-07,35192,26
2022-10-08,35192,8
2022-10-09,35192,27
2022-10-10,35192,23
2022-10-11,35192,13
2022-10-12,35192,22
2022-10-13,35192,32
2022-10-14,35192,10
2022-10-15,35192,20
2022-10-16,35192,9
2022-10-17,35192,16
2022-10-18,35192,18
2022-10-19,35192,13
2022-10-20,35192,35
2022-10-21,35192,18
2022-10-22,35192,37
2022-10-23,35192,7
2022-10-24,35192,1
2022-10-25,35192,0
2022-10-26,35192,0
2022-10-27,35192,36
2022-10-28,35192,39
2022-10-29,35192,33
2022-10-30,35192,18
2022-10-31,35192,26
2022-11-01,35192,24
2022-11-02,35192,29
2022-11-03,35192,35
2022-11-04,35192,30
2022-11-05,35192,19
2022-11-06,35192,15
2022-11-07,35192,36
2022-11-08,35192,34
2022-11-09,35192,25
2022-11-10,35192,47
2022-11-11,35192,17
2022-11-12,35192,21
2022-11-13,35192,14
2022-11-14,35192,22
2022-11-15,35192,32
2022-11-16,35192,45
2022-11-17,35192,50
2022-11-18,35192,22
2022-11-19,35192,34
2022-11-20,35192,39
2022-11-21,35192,66
2022-11-22,35192,15
2022-11-23,35192,2
2022-11-24,35192,30
2022-11-25,35192,14
2022-11-26,35192,28
2022-11-27,35192,29
2022-11-28,35192,9
2022-11-29,35192,21
2022-11-30,35192,46
2022-12-01,35192,33
2022-12-02,35192,34
2022-12-03,35192,16
2022-12-04,35192,14
2022-12-05,35192,24
2022-12-06,35192,30
2022-12-07,35192,20
2022-12-08,35192,28
2022-12-09,35192,17
2022-12-10,35192,24
2022-12-11,35192,27
2022-12-12,35192,18
2022-12-13,35192,34
2022-12-14,35192,22
2022-12-15,35192,48
2022-12-16,35192,21
2022-12-17,35192,19
2022-12-18,35192,23
2022-12-19,35192,12
2022-12-20,35192,32
2022-12-21,35192,34
2022-12-22,35192,48
2022-12-23,35192,35
2022-12-24,35192,34
2022-12-25,35192,2
2022-12-26,35192,18
2022-12-27,35192,8
2022-12-28,35192,29
2022-12-29,35192,19
2022-12-30,35192,30
2022-12-31,35192,28
2023-01-01,35192,19
2023-01-02,35192,15
2023-01-03,35192,15
2023-01-04,35192,44
2023-01-05,35192,27
2023-01-06,35192,13
2023-01-07,35192,5
2023-01-08,35192,18
2023-01-09,35192,15
2023-01-10,35192,22
2023-01-11,35192,19
2023-01-12,35192,41
2023-01-13,35192,18
2023-01-14,35192,13
2023-01-15,35192,16
2023-01-16,35192,15
2023-01-17,35192,18
2023-01-18,35192,27
2023-01-19,35192,24
2023-01-20,35192,21
2023-01-21,35192,19
2023-01-22,35192,2
2023-01-23,35192,0
2023-01-24,35192,3
2023-01-25,35192,1
2023-01-26,35192,32
2023-01-27,35192,24
2023-01-28,35192,17
2023-01-29,35192,10
2023-01-30,35192,16
2023-01-31,35192,13
2023-02-01,35192,22
2023-02-02,35192,36
2023-02-03,35192,18
2023-02-04,35192,10
2023-02-05,35192,11
2023-02-06,35192,8
2023-02-07,35192,4
2023-02-08,35192,16
2023-02-09,35192,40
2023-02-10,35192,8
2023-02-11,35192,18
2023-02-12,35192,30
2023-02-13,35192,11
2023-02-14,35192,15
2023-02-15,35192,33
2023-02-16,35192,26
2023-02-17,35192,26
2023-02-18,35192,13
2023-02-19,35192,25
2023-02-20,35192,23
2023-02-21,35192,16
2023-02-22,35192,29
2023-02-23,35192,29
2023-02-24,35192,8
2023-02-25,35192,6
2023-02-26,35192,21
2023-02-27,35192,17
2023-02-28,35192,21
2023-03-01,35192,18
2023-03-02,35192,49
2023-03-03,35192,22
2023-03-04,35192,19
2023-03-05,35192,9
2023-03-06,35192,14
2023-03-07,35192,18
2023-03-08,35192,23
2023-03-09,35192,29
2023-03-10,35192,18
2023-03-11,35192,11
2023-03-12,35192,18
2023-03-13,35192,13
2023-03-14,35192,16
2023-03-15,35192,25
2023-03-16,35192,25
2023-03-17,35192,18
2023-03-18,35192,12
2023-03-19,35192,16
2023-03-20,35192,12
2023-03-21,35192,22
2023-03-22,35192,33
2023-03-23,35192,36
2023-03-24,35192,29
2023-03-25,35192,20
2023-03-26,35192,9
2023-03-27,35192,4
2023-03-28,35192,20
2023-03-29,35192,41
2023-03-30,35192,53
2023-03-31,35192,35
2023-04-01,35192,11
2023-04-02,35192,15
2023-04-03,35192,18
2023-04-04,35192,24
2023-04-05,35192,25
2023-04-06,35192,51
2023-04-07,35192,12
2023-04-08,35192,30
2023-04-09,35192,13
2023-04-10,35192,9
2023-04-11,35192,21
2023-04-12,35192,33
2023-04-13,35192,34
2023-04-14,35192,34
2023-04-15,35192,7
2023-04-16,35192,12
2023-04-17,35192,8
2023-04-18,35192,32
2023-04-19,35192,12
2023-04-20,35192,49
2023-04-21,35192,0
2023-04-22,35192,8
2023-04-23,35192,7
2023-04-24,35192,13
2023-04-25,35192,10
2023-04-26,35192,24
2023-04-27,35192,22
2023-04-28,35192,20
2023-04-29,35192,22
2023-04-30,35192,26
2023-05-01,35192,21
2023-05-02,35192,11
2023-05-03,35192,13
2023-05-04,35192,42
2023-05-05,35192,11
2023-05-06,35192,7
2023-05-07,35192,24
2023-05-08,35192,3
2023-05-09,35192,21
2023-05-10,35192,29
2023-05-11,35192,39
2023-05-12,35192,21
2023-05-13,35192,32
2023-05-14,35192,12
2023-05-15,35192,14
2023-05-16,35192,22
2023-05-17,35192,26
2023-05-18,35192,27
2023-05-19,35192,29
2023-05-20,35192,14
2023-05-21,35192,27
2023-05-22,35192,16
2023-05-23,35192,21
2023-05-24,35192,20
2023-05-25,35192,19
2023-05-26,35192,20
2023-05-27,35192,13
2023-05-28,35192,17
2023-05-29,35192,12
2023-05-30,35192,5
2023-05-31,35192,16
2023-06-01,35192,16
2023-06-02,35192,19
2023-06-03,35192,10
2023-06-04,35192,24
2023-06-05,35192,16
2023-06-06,35192,29
2023-06-07,35192,22
2023-06-08,35192,36
2023-06-09,35192,37
2023-06-10,35192,11
2023-06-11,35192,31
2023-06-12,35192,8
2023-06-13,35192,23
2023-06-14,35192,43
2023-06-15,35192,64
2023-06-16,35192,7
2023-06-17,35192,13
2023-06-18,35192,9
2023-06-19,35192,12
2023-06-20,35192,14
2023-06-21,35192,51
2023-06-22,35192,23
2023-06-23,35192,18
2023-06-24,35192,5
2023-06-25,35192,11
2023-06-26,35192,24
2023-06-27,35192,26
2023-06-28,35192,20
2023-06-29,35192,23
2023-06-30,35192,21
2023-07-01,35192,12
2023-07-02,35192,20
2023-07-03,35192,40
2023-07-04,35192,16
2023-07-05,35192,25
2023-07-06,35192,30
2023-07-07,35192,25
2023-07-08,35192,4
2023-07-09,35192,17
2023-07-10,35192,27
2023-07-11,35192,10
2023-07-12,35192,6
2023-07-13,35192,31
2023-07-14,35192,46
2023-07-15,35192,8
2023-07-16,35192,17
2023-07-17,35192,32
2023-07-18,35192,17
2023-07-19,35192,24
2023-07-20,35192,19
2023-07-21,35192,21
2023-07-22,35192,10
2023-07-23,35192,18
2023-07-24,35192,3
2023-07-25,35192,21
2023-07-26,35192,20
2023-07-27,35192,23
2023-07-28,35192,19
2023-07-29,35192,7
2023-07-30,35192,20
2023-07-31,35192,16
2023-08-01,35192,22
2023-08-02,35192,26
2023-08-03,35192,1
2023-08-04,35192,1
2023-08-05,35192,10
2023-08-06,35192,19
2023-08-07,35192,23
2023-08-08,35192,40
2023-08-09,35192,45
2023-08-10,35192,51
2023-08-11,35192,15
2023-08-12,35192,22
2023-08-13,35192,23
2023-08-14,35192,43
2023-08-15,35192,43
2023-08-16,35192,42
2023-08-17,35192,57
2023-08-18,35192,35
2023-08-19,35192,23
2023-08-20,35192,39
2023-08-21,35192,32
2023-08-22,35192,48
2023-08-23,35192,27
2023-08-24,35192,47
2023-08-25,35192,37
2023-08-26,35192,40
2023-08-27,35192,37
2023-08-28,35192,32
2023-08-29,35192,27
2023-08-30,35192,54
2023-08-31,35192,73
2023-09-01,35192,54
2023-09-02,35192,40
2023-09-03,35192,52
2023-09-04,35192,25
2023-09-05,35192,16
2023-09-06,35192,58
2023-09-07,35192,38
2023-09-08,35192,47
2023-09-09,35192,21
2023-09-10,35192,25
2023-09-11,35192,38
2023-09-12,35192,41
2023-09-13,35192,31
2023-09-14,35192,67
2023-09-15,35192,46
2023-09-16,35192,13
2023-09-17,35192,26
2023-09-18,35192,23
2023-09-19,35192,20
2023-09-20,35192,24
2023-09-21,35192,73
2023-09-22,35192,48
2023-09-23,35192,9
2023-09-24,35192,35
2023-09-25,35192,22
2023-09-26,35192,27
2023-09-27,35192,34
2023-09-28,35192,57
2023-09-29,35192,27
2023-09-30,35192,35
2023-10-01,35192,35
2023-10-02,35192,0
2023-10-03,35192,1
2023-10-04,35192,0
2023-10-05,35192,24
2023-10-06,35192,12
2023-10-07,35192,17
2023-10-08,35192,32
2023-10-09,35192,27
2023-10-10,35192,28
2023-10-11,35192,38
2023-10-12,35192,47
2023-10-13,35192,11
2023-10-14,35192,12
2023-10-15,35192,21
2023-10-16,35192,1
2023-10-17,35192,12
2023-10-18,35192,53
2023-10-19,35192,27
2023-10-20,35192,16
2023-10-21,35192,12
2023-10-22,35192,17
2023-10-23,35192,26
2023-10-24,35192,12
2023-10-25,35192,7
2023-10-26,35192,17
2023-10-27,35192,27
2023-10-28,35192,16
2023-10-29,35192,20
2023-10-30,35192,10
2023-10-31,35192,30
2023-11-01,35192,34
2023-11-02,35192,33
2023-11-03,35192,21
2023-11-04,35192,14
2023-11-05,35192,6
2023-11-06,35192,12
2023-11-07,35192,24
2023-11-08,35192,18
2023-11-09,35192,28
2023-11-10,35192,23
2023-11-11,35192,25
2023-11-12,35192,8
2023-11-13,35192,0
2023-11-14,35192,0
2023-11-15,35192,0
2023-11-16,35192,1
2023-11-17,35192,0
2023-11-18,35192,0
2023-11-19,35192,0
2023-11-20,35192,1
2023-11-21,35192,0
2023-11-22,35192,1
2023-11-23,35192,1
2023-11-24,35192,0
2023-11-25,35192,0
2023-11-26,35192,0
2023-11-27,35192,0
2023-11-28,35192,1
2023-11-29,35192,2
2023-11-30,35192,0
2023-12-01,35192,0
2023-12-02,35192,40
2023-12-03,35192,19
2023-12-04,35192,44
2023-12-05,35192,14
2023-12-06,35192,37
2023-12-07,35192,63
2023-12-08,35192,2
2023-12-09,35192,0
2023-12-10,35192,0
2023-12-11,35192,3
2023-12-12,35192,0
2023-12-13,35192,0
2023-12-14,35192,0
2023-12-15,35192,1
2023-12-16,35192,0
2023-12-17,35192,0
2023-12-18,35192,0
2023-12-19,35192,0
2023-12-20,35192,0
2023-12-21,35192,1
2023-12-22,35192,0
