draft_id,date,sku_id,suggested_qty,reasoning,confidence
DR00000716,2024-07-23,45470,100,Stock is at or below deterministic reorder point.,0.798
DR00000717,2024-08-03,45470,100,Stock is at or below deterministic reorder point.,0.856
DR00000718,2024-08-16,45470,100,Stock is at or below deterministic reorder point.,0.942
DR00000719,2024-08-31,45470,100,Stock is at or below deterministic reorder point.,0.87
DR00000720,2024-09-13,45470,100,Stock is at or below deterministic reorder point.,0.839
DR00000721,2024-09-27,45470,100,Stock is at or below deterministic reorder point.,0.925
DR00000722,2024-12-31,45470,100,Stock is at or below deterministic reorder point.,0.895
DR00000723,2025-02-07,45470,100,Stock is at or below deterministic reorder point.,0.903
DR00000724,2025-03-15,45470,100,Stock is at or below deterministic reorder point.,0.788
DR00000725,2025-06-16,45470,100,Stock is at or below deterministic reorder point.,0.788
DR00000726,2025-07-14,45470,100,Stock is at or below deterministic reorder point.,0.836
DR00000727,2025-08-23,45470,100,Stock is at or below deterministic reorder point.,0.819
DR00000728,2025-09-26,45470,100,Stock is at or below deterministic reorder point.,0.862
DR00000729,2021-02-11,45657,230,Stock is at or below deterministic reorder point.,0.9
DR00000730,2021-03-11,45657,230,Stock is at or below deterministic reorder point.,0.905
DR00000731,2021-04-09,45657,230,Stock is at or below deterministic reorder point.,0.859
DR00000732,2021-05-06,45657,230,Stock is at or below deterministic reorder point.,0.943
DR00000733,2021-06-02,45657,230,Stock is at or below deterministic reorder point.,0.817
DR00000734,2021-06-26,45657,230,Stock is at or below deterministic reorder point.,0.935
DR00000735,2021-07-17,45657,230,Stock is at or below deterministic reorder point.,0.843
DR00000736,2021-08-09,45657,230,Stock is at or below deterministic reorder point.,0.809
DR00000737,2021-09-02,45657,230,Stock is at or below deterministic reorder point.,0.92
DR00000738,2021-09-25,45657,230,Stock is at or below deterministic reorder point.,0.801
DR00000739,2021-10-18,45657,230,Stock is at or below deterministic reorder point.,0.833
DR00000740,2021-11-09,45657,230,Stock is at or below deterministic reorder point.,0.827
DR00000741,2021-11-30,45657,230,Stock is at or below deterministic reorder point.,0.931
DR00000742,2021-12-18,45657,230,Stock is at or below deterministic reorder point.,0.838
DR00000743,2022-01-09,45657,230,Stock is at or below deterministic reorder point.,0.908
DR00000744,2022-02-06,45657,230,Stock is at or below deterministic reorder point.,0.944
DR00000745,2022-03-04,45657,230,Stock is at or below deterministic reorder point.,0.899
DR00000746,2022-03-30,45657,230,Stock is at or below deterministic reorder point.,0.838
DR00000747,2022-04-19,45657,230,Stock is at or below deterministic reorder point.,0.865
DR00000748,2022-05-12,45657,230,Stock is at or below deterministic reorder point.,0.799
DR00000749,2022-06-03,45657,230,Stock is at or below deterministic reorder point.,0.798
DR00000750,2022-06-26,45657,230,Stock is at or below deterministic reorder point.,0.924
DR00000751,2022-07-21,45657,230,Stock is at or below deterministic reorder point.,0.9
DR00000752,2022-08-13,45657,230,Stock is at or below deterministic reorder point.,0.847
DR00000753,2022-09-04,45657,230,Stock is at or below deterministic reorder point.,0.915
DR00000754,2022-09-28,45657,230,Stock is at or below deterministic reorder point.,0.957
DR00000755,2022-10-20,45657,230,Stock is at or below deterministic reorder point.,0.813
DR00000756,2022-11-14,45657,230,Stock is at or below deterministic reorder point.,0.831
DR00000757,2022-12-08,45657,230,Stock is at or below deterministic reorder point.,0.797
DR00000758,2022-12-29,45657,230,Stock is at or below deterministic reorder point.,0.927
DR00000759,2023-01-30,45657,230,Stock is at or below deterministic reorder point.,0.882
DR00000760,2023-03-01,45657,230,Stock is at or below deterministic reorder point.,0.813
DR00000761,2023-03-28,45657,230,Stock is at or below deterministic reorder point.,0.788
DR00000762,2023-04-23,45657,230,Stock is at or below deterministic reorder point.,0.908
DR00000763,2023-05-19,45657,230,Stock is at or below deterministic reorder point.,0.906
DR00000764,2023-06-13,45657,230,Stock is at or below deterministic reorder point.,0.782
DR00000765,2023-07-05,45657,230,Stock is at or below deterministic reorder point.,0.895
DR00000766,2023-07-27,45657,230,Stock is at or below deterministic reorder point.,0.908
DR00000767,2023-08-17,45657,230,Stock is at or below deterministic reorder point.,0.804
DR00000768,2023-09-06,45657,230,Stock is at or below deterministic reorder point.,0.83
DR00000769,2023-10-01,45657,230,Stock is at or below deterministic reorder point.,0.894
DR00000770,2023-10-25,45657,230,Stock is at or below deterministic reorder point.,0.943
DR00000771,2023-11-17,45657,230,Stock is at or below deterministic reorder point.,0.893
DR00000772,2023-12-12,45657,230,Stock is at or below deterministic reorder point.,0.869
DR00000773,2024-01-05,45657,230,Stock is at or below deterministic reorder point.,0.869
DR00000774,2024-02-08,45657,230,Stock is at or below deterministic reorder point.,0.916
DR00000775,2024-03-11,45657,230,Stock is at or below deterministic reorder point.,0.812
DR00000776,2024-04-12,45657,230,Stock is at or below deterministic reorder point.,0.781
DR00000777,2024-05-11,45657,230,Stock is at or below deterministic reorder point.,0.808
DR00000778,2024-06-09,45657,230,Stock is at or below deterministic reorder point.,0.792
DR00000779,2024-07-05,45657,230,Stock is at or below deterministic reorder point.,0.916
DR00000780,2024-07-25,45657,230,Stock is at or below deterministic reorder point.,0.873
DR00000781,2024-08-12,45657,230,Stock is at or below deterministic reorder point.,0.803
DR00000782,2024-09-01,45657,230,Stock is at or below deterministic reorder point.,0.932
DR00000783,2024-09-24,45657,230,Stock is at or below deterministic reorder point.,0.917
DR00000784,2024-10-18,45657,230,Stock is at or below deterministic reorder point.,0.929
DR00000785,2024-11-12,45657,230,Stock is at or below deterministic reorder point.,0.845
DR00000786,2024-12-06,45657,230,Stock is at or below deterministic reorder point.,0.807
DR00000787,2024-12-28,45657,230,Stock is at or below deterministic reorder point.,0.921
DR00000788,2025-01-27,45657,230,Stock is at or below deterministic reorder point.,0.921
DR00000789,2025-02-28,45657,230,Stock is at or below deterministic reorder point.,0.866
DR00000790,2025-03-29,45657,230,Stock is at or below deterministic reorder point.,0.901
DR00000791,2025-04-24,45657,230,Stock is at or below deterministic reorder point.,0.855
DR00000792,2025-05-18,45657,230,Stock is at or below deterministic reorder point.,0.877
DR00000793,2025-06-08,45657,230,Stock is at or below deterministic reorder point.,0.858
DR00000794,2025-06-28,45657,230,Stock is at or below deterministic reorder point.,0.82
DR00000795,2025-07-20,45657,230,Stock is at or below deterministic reorder point.,0.886
DR00000796,2025-08-11,45657,230,Stock is at or below deterministic reorder point.,0.914
DR00000797,2025-09-02,45657,230,Stock is at or below deterministic reorder point.,0.833
DR00000798,2025-09-28,45657,230,Stock is at or below deterministic reorder point.,0.959
DR00000799,2025-10-27,45657,230,Stock is at or below deterministic reorder point.,0.811
DR00000800,2025-11-25,45657,230,Stock is at or below deterministic reorder point.,0.87
DR00000801,2025-12-21,45657,230,Stock is at or below deterministic reorder point.,0.814
DR00000802,2026-01-26,45657,230,Stock is at or below deterministic reorder point.,0.916
DR00000803,2026-02-28,45657,230,Stock is at or below deterministic reorder point.,0.811
DR00000804,2026-03-31,45657,230,Stock is at or below deterministic reorder point.,0.907
DR00000805,2026-04-30,45657,230,Stock is at or below deterministic reorder point.,0.916
DR00000806,2021-02-01,45678,140,Stock is at or below deterministic reorder point.,0.904
DR00000807,2021-02-11,45678,140,Stock is at or below deterministic reorder point.,0.953
DR00000808,2021-02-20,45678,140,Stock is at or below deterministic reorder point.,0.92
DR00000809,2021-03-01,45678,140,Stock is at or below deterministic reorder point.,0.914
DR00000810,2021-03-13,45678,140,Stock is at or below deterministic reorder point.,0.919
DR00000811,2021-03-27,45678,140,Stock is at or below deterministic reorder point.,0.913
DR00000812,2021-04-07,45678,140,Stock is at or below deterministic reorder point.,0.954
DR00000813,2021-04-18,45678,140,Stock is at or below deterministic reorder point.,0.897
DR00000814,2021-04-27,45678,140,Stock is at or below deterministic reorder point.,0.833
DR00000815,2021-05-05,45678,140,Stock is at or below deterministic reorder point.,0.879
DR00000816,2021-05-14,45678,140,Stock is at or below deterministic reorder point.,0.817
DR00000817,2021-05-26,45678,140,Stock is at or below deterministic reorder point.,0.819
DR00000818,2021-06-10,45678,140,Stock is at or below deterministic reorder point.,0.801
DR00000819,2021-06-26,45678,140,Stock is at or below deterministic reorder point.,0.858
DR00000820,2021-07-13,45678,140,Stock is at or below deterministic reorder point.,0.784
DR00000821,2021-07-29,45678,140,Stock is at or below deterministic reorder point.,0.913
DR00000822,2021-08-14,45678,140,Stock is at or below deterministic reorder point.,0.803
DR00000823,2021-08-30,45678,140,Stock is at or below deterministic reorder point.,0.804
DR00000824,2021-09-11,45678,140,Stock is at or below deterministic reorder point.,0.943
DR00000825,2021-09-30,45678,140,Stock is at or below deterministic reorder point.,0.839
DR00000826,2021-10-16,45678,140,Stock is at or below deterministic reorder point.,0.824
DR00000827,2021-11-08,45678,140,Stock is at or below deterministic reorder point.,0.909
DR00000828,2021-11-30,45678,140,Stock is at or below deterministic reorder point.,0.91
DR00000829,2021-12-20,45678,140,Stock is at or below deterministic reorder point.,0.904
DR00000830,2022-01-09,45678,140,Stock is at or below deterministic reorder point.,0.912
DR00000831,2022-01-29,45678,140,Stock is at or below deterministic reorder point.,0.956
DR00000832,2022-02-18,45678,140,Stock is at or below deterministic reorder point.,0.89
DR00000833,2022-03-07,45678,140,Stock is at or below deterministic reorder point.,0.946
DR00000834,2022-03-27,45678,140,Stock is at or below deterministic reorder point.,0.9
DR00000835,2022-04-13,45678,140,Stock is at or below deterministic reorder point.,0.861
DR00000836,2022-05-01,45678,140,Stock is at or below deterministic reorder point.,0.877
DR00000837,2022-05-17,45678,140,Stock is at or below deterministic reorder point.,0.804
DR00000838,2022-06-06,45678,140,Stock is at or below deterministic reorder point.,0.868
DR00000839,2022-07-01,45678,140,Stock is at or below deterministic reorder point.,0.929
DR00000840,2022-07-22,45678,140,Stock is at or below deterministic reorder point.,0.799
DR00000841,2022-08-14,45678,140,Stock is at or below deterministic reorder point.,0.853
DR00000842,2022-09-03,45678,140,Stock is at or below deterministic reorder point.,0.888
DR00000843,2022-09-26,45678,140,Stock is at or below deterministic reorder point.,0.862
DR00000844,2022-10-15,45678,140,Stock is at or below deterministic reorder point.,0.956
DR00000845,2022-11-03,45678,140,Stock is at or below deterministic reorder point.,0.838
DR00000846,2022-11-21,45678,140,Stock is at or below deterministic reorder point.,0.783
DR00000847,2022-12-14,45678,140,Stock is at or below deterministic reorder point.,0.892
DR00000848,2023-01-04,45678,140,Stock is at or below deterministic reorder point.,0.857
DR00000849,2023-01-26,45678,140,Stock is at or below deterministic reorder point.,0.828
DR00000850,2024-02-15,45678,140,Stock is at or below deterministic reorder point.,0.948
DR00000851,2024-03-10,45678,140,Stock is at or below deterministic reorder point.,0.923
DR00000852,2024-03-30,45678,140,Stock is at or below deterministic reorder point.,0.794
DR00000853,2024-04-22,45678,140,Stock is at or below deterministic reorder point.,0.86
DR00000854,2024-05-21,45678,140,Stock is at or below deterministic reorder point.,0.885
DR00000855,2024-06-13,45678,140,Stock is at or below deterministic reorder point.,0.824
DR00000856,2024-07-05,45678,140,Stock is at or below deterministic reorder point.,0.784
DR00000857,2024-07-30,45678,140,Stock is at or below deterministic reorder point.,0.898
DR00000858,2024-10-28,45678,140,Stock is at or below deterministic reorder point.,0.908
DR00000859,2024-11-15,45678,140,Stock is at or below deterministic reorder point.,0.944
DR00000860,2024-12-07,45678,140,Stock is at or below deterministic reorder point.,0.79
DR00000861,2025-01-02,45678,140,Stock is at or below deterministic reorder point.,0.801
DR00000862,2025-01-31,45678,140,Stock is at or below deterministic reorder point.,0.936
DR00000863,2025-02-27,45678,140,Stock is at or below deterministic reorder point.,0.884
DR00000864,2025-03-25,45678,140,Stock is at or below deterministic reorder point.,0.862
DR00000865,2025-04-22,45678,140,Stock is at or below deterministic reorder point.,0.902
DR00000866,2025-05-16,45678,140,Stock is at or below deterministic reorder point.,0.897
DR00000867,2025-06-09,45678,140,Stock is at or below deterministic reorder point.,0.882
DR00000868,2025-07-01,45678,140,Stock is at or below deterministic reorder point.,0.809
DR00000869,2025-07-23,45678,140,Stock is at or below deterministic reorder point.,0.924
DR00000870,2025-08-13,45678,140,Stock is at or below deterministic reorder point.,0.904
DR00000871,2025-09-06,45678,140,Stock is at or below deterministic reorder point.,0.893
DR00000872,2025-10-02,45678,140,Stock is at or below deterministic reorder point.,0.848
DR00000873,2025-10-28,45678,140,Stock is at or below deterministic reorder point.,0.924
DR00000874,2025-11-27,45678,140,Stock is at or below deterministic reorder point.,0.832
DR00000875,2025-12-29,45678,140,Stock is at or below deterministic reorder point.,0.784
DR00000876,2026-01-26,45678,140,Stock is at or below deterministic reorder point.,0.808
DR00000877,2026-02-21,45678,140,Stock is at or below deterministic reorder point.,0.848
DR00000878,2026-03-19,45678,140,Stock is at or below deterministic reorder point.,0.932
DR00000879,2026-04-10,45678,140,Stock is at or below deterministic reorder point.,0.949
DR00000880,2026-05-15,45678,140,Stock is at or below deterministic reorder point.,0.858
DR00000881,2022-02-26,46019,80,Stock is at or below deterministic reorder point.,0.858
DR00000882,2022-03-08,46019,80,Stock is at or below deterministic reorder point.,0.866
DR00000883,2022-03-17,46019,80,Stock is at or below deterministic reorder point.,0.918
DR00000884,2022-03-26,46019,80,Stock is at or below deterministic reorder point.,0.818
DR00000885,2022-04-06,46019,80,Stock is at or below deterministic reorder point.,0.956
DR00000886,2022-04-18,46019,80,Stock is at or below deterministic reorder point.,0.908
DR00000887,2022-04-29,46019,80,Stock is at or below deterministic reorder point.,0.811
DR00000888,2022-05-06,46019,80,Stock is at or below deterministic reorder point.,0.847
DR00000889,2022-05-13,46019,80,Stock is at or below deterministic reorder point.,0.918
DR00000890,2022-05-22,46019,80,Stock is at or below deterministic reorder point.,0.787
DR00000891,2022-06-03,46019,80,Stock is at or below deterministic reorder point.,0.801
DR00000892,2022-06-16,46019,80,Stock is at or below deterministic reorder point.,0.924
DR00000893,2022-06-29,46019,80,Stock is at or below deterministic reorder point.,0.901
DR00000894,2022-07-13,46019,80,Stock is at or below deterministic reorder point.,0.915
DR00000895,2022-08-12,46019,80,Stock is at or below deterministic reorder point.,0.797
DR00000896,2022-09-03,46019,80,Stock is at or below deterministic reorder point.,0.834
DR00000897,2022-09-22,46019,80,Stock is at or below deterministic reorder point.,0.822
DR00000898,2022-10-14,46019,80,Stock is at or below deterministic reorder point.,0.819
DR00000899,2022-11-04,46019,80,Stock is at or below deterministic reorder point.,0.825
DR00000900,2022-11-20,46019,80,Stock is at or below deterministic reorder point.,0.895
DR00000901,2022-12-14,46019,80,Stock is at or below deterministic reorder point.,0.924
DR00000902,2023-01-06,46019,80,Stock is at or below deterministic reorder point.,0.902
DR00000903,2023-04-22,46019,80,Stock is at or below deterministic reorder point.,0.858
DR00000904,2023-09-03,46019,80,Stock is at or below deterministic reorder point.,0.873
DR00000905,2023-09-15,46019,80,Stock is at or below deterministic reorder point.,0.878
DR00000906,2023-10-07,46019,80,Stock is at or below deterministic reorder point.,0.931
DR00000907,2023-11-01,46019,80,Stock is at or below deterministic reorder point.,0.891
DR00000908,2023-11-14,46019,80,Stock is at or below deterministic reorder point.,0.858
DR00000909,2023-12-06,46019,80,Stock is at or below deterministic reorder point.,0.884
DR00000910,2023-12-31,46019,80,Stock is at or below deterministic reorder point.,0.946
DR00000911,2024-01-25,46019,80,Stock is at or below deterministic reorder point.,0.883
DR00000912,2024-02-10,46019,80,Stock is at or below deterministic reorder point.,0.916
DR00000913,2024-03-02,46019,80,Stock is at or below deterministic reorder point.,0.936
DR00000914,2024-03-21,46019,80,Stock is at or below deterministic reorder point.,0.86
DR00000915,2024-04-06,46019,80,Stock is at or below deterministic reorder point.,0.937
DR00000916,2024-04-17,46019,80,Stock is at or below deterministic reorder point.,0.934
DR00000917,2024-05-02,46019,80,Stock is at or below deterministic reorder point.,0.886
DR00000918,2024-05-16,46019,80,Stock is at or below deterministic reorder point.,0.829
DR00000919,2024-05-31,46019,80,Stock is at or below deterministic reorder point.,0.849
DR00000920,2024-06-11,46019,80,Stock is at or below deterministic reorder point.,0.934
DR00000921,2024-06-25,46019,80,Stock is at or below deterministic reorder point.,0.956
DR00000922,2024-07-08,46019,80,Stock is at or below deterministic reorder point.,0.951
DR00000923,2024-08-02,46019,80,Stock is at or below deterministic reorder point.,0.869
DR00000924,2024-08-17,46019,80,Stock is at or below deterministic reorder point.,0.893
DR00000925,2024-09-01,46019,80,Stock is at or below deterministic reorder point.,0.792
DR00000926,2024-09-15,46019,80,Stock is at or below deterministic reorder point.,0.807
DR00000927,2024-10-03,46019,80,Stock is at or below deterministic reorder point.,0.903
DR00000928,2024-10-23,46019,80,Stock is at or below deterministic reorder point.,0.803
DR00000929,2024-11-10,46019,80,Stock is at or below deterministic reorder point.,0.881
DR00000930,2024-12-04,46019,80,Stock is at or below deterministic reorder point.,0.845
DR00000931,2024-12-19,46019,80,Stock is at or below deterministic reorder point.,0.866
DR00000932,2025-01-09,46019,80,Stock is at or below deterministic reorder point.,0.93
DR00000933,2025-02-08,46019,80,Stock is at or below deterministic reorder point.,0.913
DR00000934,2025-03-11,46019,80,Stock is at or below deterministic reorder point.,0.897
DR00000935,2025-04-05,46019,80,Stock is at or below deterministic reorder point.,0.93
DR00000936,2025-04-26,46019,80,Stock is at or below deterministic reorder point.,0.794
DR00000937,2025-06-12,46019,80,Stock is at or below deterministic reorder point.,0.789
DR00000938,2025-07-21,46019,80,Stock is at or below deterministic reorder point.,0.893
DR00000939,2025-09-03,46019,80,Stock is at or below deterministic reorder point.,0.887
DR00000940,2025-10-12,46019,80,Stock is at or below deterministic reorder point.,0.947
DR00000941,2025-11-13,46019,80,Stock is at or below deterministic reorder point.,0.837
DR00000942,2025-12-17,46019,80,Stock is at or below deterministic reorder point.,0.938
DR00000943,2026-01-17,46019,80,Stock is at or below deterministic reorder point.,0.958
DR00000944,2026-02-11,46019,80,Stock is at or below deterministic reorder point.,0.939
DR00000945,2026-03-09,46019,80,Stock is at or below deterministic reorder point.,0.799
DR00000946,2026-04-07,46019,80,Stock is at or below deterministic reorder point.,0.783
DR00000947,2026-05-06,46019,80,Stock is at or below deterministic reorder point.,0.95
DR00000948,2021-02-25,55845,100,Stock is at or below deterministic reorder point.,0.782
DR00000949,2021-04-01,55845,100,Stock is at or below deterministic reorder point.,0.805
DR00000950,2021-04-23,55845,100,Stock is at or below deterministic reorder point.,0.94
DR00000951,2021-05-15,55845,100,Stock is at or below deterministic reorder point.,0.795
DR00000952,2021-06-01,55845,100,Stock is at or below deterministic reorder point.,0.892
DR00000953,2021-06-16,55845,100,Stock is at or below deterministic reorder point.,0.875
DR00000954,2021-06-28,55845,100,Stock is at or below deterministic reorder point.,0.958
DR00000955,2021-07-08,55845,100,Stock is at or below deterministic reorder point.,0.851
DR00000956,2021-07-21,55845,100,Stock is at or below deterministic reorder point.,0.793
DR00000957,2021-08-19,55845,100,Stock is at or below deterministic reorder point.,0.887
DR00000958,2021-11-22,55845,100,Stock is at or below deterministic reorder point.,0.792
DR00000959,2021-12-20,55845,100,Stock is at or below deterministic reorder point.,0.873
DR00000960,2022-01-09,55845,100,Stock is at or below deterministic reorder point.,0.955
DR00000961,2022-01-26,55845,100,Stock is at or below deterministic reorder point.,0.883
DR00000962,2022-02-13,55845,100,Stock is at or below deterministic reorder point.,0.797
DR00000963,2022-02-26,55845,100,Stock is at or below deterministic reorder point.,0.871
DR00000964,2022-03-09,55845,100,Stock is at or below deterministic reorder point.,0.823
DR00000965,2022-03-29,55845,100,Stock is at or below deterministic reorder point.,0.792
DR00000966,2022-04-15,55845,100,Stock is at or below deterministic reorder point.,0.898
DR00000967,2022-05-08,55845,100,Stock is at or below deterministic reorder point.,0.861
DR00000968,2022-05-21,55845,100,Stock is at or below deterministic reorder point.,0.81
DR00000969,2022-06-07,55845,100,Stock is at or below deterministic reorder point.,0.888
DR00000970,2022-06-21,55845,100,Stock is at or below deterministic reorder point.,0.877
DR00000971,2022-07-03,55845,100,Stock is at or below deterministic reorder point.,0.814
DR00000972,2022-07-12,55845,100,Stock is at or below deterministic reorder point.,0.92
DR00000973,2022-07-25,55845,100,Stock is at or below deterministic reorder point.,0.918
DR00000974,2022-08-07,55845,100,Stock is at or below deterministic reorder point.,0.849
DR00000975,2022-08-14,55845,100,Stock is at or below deterministic reorder point.,0.812
DR00000976,2022-08-25,55845,100,Stock is at or below deterministic reorder point.,0.871
DR00000977,2022-09-07,55845,100,Stock is at or below deterministic reorder point.,0.904
DR00000978,2022-09-30,55845,100,Stock is at or below deterministic reorder point.,0.944
DR00000979,2022-10-18,55845,100,Stock is at or below deterministic reorder point.,0.829
DR00000980,2022-12-01,55845,100,Stock is at or below deterministic reorder point.,0.827
DR00000981,2023-02-28,55845,100,Stock is at or below deterministic reorder point.,0.813
DR00000982,2023-03-29,55845,100,Stock is at or below deterministic reorder point.,0.889
DR00000983,2023-04-20,55845,100,Stock is at or below deterministic reorder point.,0.927
DR00000984,2023-05-04,55845,100,Stock is at or below deterministic reorder point.,0.908
DR00000985,2023-05-21,55845,100,Stock is at or below deterministic reorder point.,0.826
DR00000986,2023-06-10,55845,100,Stock is at or below deterministic reorder point.,0.836
DR00000987,2023-06-28,55845,100,Stock is at or below deterministic reorder point.,0.852
DR00000988,2023-07-10,55845,100,Stock is at or below deterministic reorder point.,0.839
DR00000989,2023-07-19,55845,100,Stock is at or below deterministic reorder point.,0.837
DR00000990,2023-07-31,55845,100,Stock is at or below deterministic reorder point.,0.835
DR00000991,2023-08-10,55845,100,Stock is at or below deterministic reorder point.,0.85
DR00000992,2023-08-19,55845,100,Stock is at or below deterministic reorder point.,0.781
DR00000993,2023-08-31,55845,100,Stock is at or below deterministic reorder point.,0.949
DR00000994,2023-09-24,55845,100,Stock is at or below deterministic reorder point.,0.853
DR00000995,2023-11-17,55845,100,Stock is at or below deterministic reorder point.,0.835
DR00000996,2023-12-29,55845,100,Stock is at or below deterministic reorder point.,0.945
DR00000997,2024-01-19,55845,100,Stock is at or below deterministic reorder point.,0.811
DR00000998,2024-02-10,55845,100,Stock is at or below deterministic reorder point.,0.954
DR00000999,2024-03-15,55845,100,Stock is at or below deterministic reorder point.,0.855
DR00001000,2024-03-30,55845,100,Stock is at or below deterministic reorder point.,0.83
DR00001001,2024-04-19,55845,100,Stock is at or below deterministic reorder point.,0.954
DR00001002,2024-05-01,55845,100,Stock is at or below deterministic reorder point.,0.797
DR00001003,2024-05-17,55845,100,Stock is at or below deterministic reorder point.,0.923
DR00001004,2024-06-02,55845,100,Stock is at or below deterministic reorder point.,0.878
DR00001005,2024-06-22,55845,100,Stock is at or below deterministic reorder point.,0.822
DR00001006,2024-07-11,55845,100,Stock is at or below deterministic reorder point.,0.884
DR00001007,2024-07-24,55845,100,Stock is at or below deterministic reorder point.,0.829
DR00001008,2024-08-02,55845,100,Stock is at or below deterministic reorder point.,0.956
DR00001009,2024-08-14,55845,100,Stock is at or below deterministic reorder point.,0.841
DR00001010,2024-08-29,55845,100,Stock is at or below deterministic reorder point.,0.937
DR00001011,2024-09-16,55845,100,Stock is at or below deterministic reorder point.,0.952
DR00001012,2024-12-16,55845,100,Stock is at or below deterministic reorder point.,0.947
DR00001013,2025-03-06,55845,100,Stock is at or below deterministic reorder point.,0.94
DR00001014,2025-06-21,55845,100,Stock is at or below deterministic reorder point.,0.919
DR00001015,2025-08-01,55845,100,Stock is at or below deterministic reorder point.,0.948
DR00001016,2026-01-21,55845,100,Stock is at or below deterministic reorder point.,0.899
DR00001017,2021-03-05,65044,90,Stock is at or below deterministic reorder point.,0.893
DR00001018,2021-04-13,65044,90,Stock is at or below deterministic reorder point.,0.947
DR00001019,2021-05-20,65044,90,Stock is at or below deterministic reorder point.,0.863
DR00001020,2021-07-08,65044,90,Stock is at or below deterministic reorder point.,0.799
DR00001021,2021-07-30,65044,90,Stock is at or below deterministic reorder point.,0.919
DR00001022,2021-08-31,65044,90,Stock is at or below deterministic reorder point.,0.821
DR00001023,2021-10-02,65044,90,Stock is at or below deterministic reorder point.,0.849
DR00001024,2021-11-11,65044,90,Stock is at or below deterministic reorder point.,0.786
DR00001025,2021-12-18,65044,90,Stock is at or below deterministic reorder point.,0.844
DR00001026,2022-02-10,65044,90,Stock is at or below deterministic reorder point.,0.933
DR00001027,2022-04-13,65044,90,Stock is at or below deterministic reorder point.,0.861
DR00001028,2022-04-22,65044,90,Stock is at or below deterministic reorder point.,0.886
DR00001029,2022-05-08,65044,90,Stock is at or below deterministic reorder point.,0.8
DR00001030,2022-05-19,65044,90,Stock is at or below deterministic reorder point.,0.866
DR00001031,2022-06-12,65044,90,Stock is at or below deterministic reorder point.,0.909
DR00001032,2022-06-28,65044,90,Stock is at or below deterministic reorder point.,0.875
DR00001033,2022-07-24,65044,90,Stock is at or below deterministic reorder point.,0.887
DR00001034,2022-09-05,65044,90,Stock is at or below deterministic reorder point.,0.84
DR00001035,2022-10-12,65044,90,Stock is at or below deterministic reorder point.,0.921
DR00001036,2022-12-14,65044,90,Stock is at or below deterministic reorder point.,0.834
DR00001037,2023-02-23,65044,90,Stock is at or below deterministic reorder point.,0.854
DR00001038,2023-03-28,65044,90,Stock is at or below deterministic reorder point.,0.788
DR00001039,2023-04-13,65044,90,Stock is at or below deterministic reorder point.,0.956
DR00001040,2023-05-03,65044,90,Stock is at or below deterministic reorder point.,0.844
DR00001041,2023-05-23,65044,90,Stock is at or below deterministic reorder point.,0.782
DR00001042,2023-06-14,65044,90,Stock is at or below deterministic reorder point.,0.94
DR00001043,2023-07-04,65044,90,Stock is at or below deterministic reorder point.,0.824
DR00001044,2023-07-30,65044,90,Stock is at or below deterministic reorder point.,0.78
DR00001045,2023-08-20,65044,90,Stock is at or below deterministic reorder point.,0.955
DR00001046,2023-09-24,65044,90,Stock is at or below deterministic reorder point.,0.885
DR00001047,2023-10-12,65044,90,Stock is at or below deterministic reorder point.,0.801
DR00001048,2023-11-03,65044,90,Stock is at or below deterministic reorder point.,0.923
DR00001049,2023-11-21,65044,90,Stock is at or below deterministic reorder point.,0.849
DR00001050,2023-12-04,65044,90,Stock is at or below deterministic reorder point.,0.837
DR00001051,2023-12-19,65044,90,Stock is at or below deterministic reorder point.,0.824
DR00001052,2024-01-22,65044,90,Stock is at or below deterministic reorder point.,0.79
DR00001053,2024-03-23,65044,90,Stock is at or below deterministic reorder point.,0.932
DR00001054,2024-04-10,65044,90,Stock is at or below deterministic reorder point.,0.807
DR00001055,2024-04-20,65044,90,Stock is at or below deterministic reorder point.,0.829
DR00001056,2024-05-09,65044,90,Stock is at or below deterministic reorder point.,0.789
DR00001057,2024-07-05,65044,90,Stock is at or below deterministic reorder point.,0.825
DR00001058,2024-08-06,65044,90,Stock is at or below deterministic reorder point.,0.843
DR00001059,2024-09-11,65044,90,Stock is at or below deterministic reorder point.,0.822
DR00001060,2024-09-26,65044,90,Stock is at or below deterministic reorder point.,0.935
DR00001061,2024-10-10,65044,90,Stock is at or below deterministic reorder point.,0.79
DR00001062,2024-10-21,65044,90,Stock is at or below deterministic reorder point.,0.894
DR00001063,2024-11-01,65044,90,Stock is at or below deterministic reorder point.,0.785
DR00001064,2024-11-14,65044,90,Stock is at or below deterministic reorder point.,0.793
DR00001065,2024-11-25,65044,90,Stock is at or below deterministic reorder point.,0.874
DR00001066,2025-01-19,65044,90,Stock is at or below deterministic reorder point.,0.798
DR00001067,2025-01-30,65044,90,Stock is at or below deterministic reorder point.,0.896
DR00001068,2025-02-08,65044,90,Stock is at or below deterministic reorder point.,0.797
DR00001069,2025-03-12,65044,90,Stock is at or below deterministic reorder point.,0.8
DR00001070,2025-03-26,65044,90,Stock is at or below deterministic reorder point.,0.957
DR00001071,2025-04-07,65044,90,Stock is at or below deterministic reorder point.,0.846
DR00001072,2025-04-20,65044,90,Stock is at or below deterministic reorder point.,0.939
DR00001073,2025-05-02,65044,90,Stock is at or below deterministic reorder point.,0.916
